,alpha
15575,1
15576,-1
15577,-1
15578,-1
15579,-1
15580,-1
15581,-1
15582,1
15583,-1
15584,-1
15585,-1
15586,-1
15587,-1
15588,1
15589,-1
15590,-1
15591,-1
15592,-1
15593,-1
15594,-1
15595,-1
15596,-1
15597,1
15598,-1
15599,1
15600,-1
15601,-1
15602,-1
15603,-1
15604,-1
15605,-1
15606,-1
15607,-1
15608,-1
15609,-1
15610,-1
15611,-1
15612,1
15613,-1
15614,-1
15615,-1
15616,-1
15617,-1
15618,-1
15619,-1
15620,-1
15621,-1
15622,-1
15623,-1
15624,-1
15625,-1
15626,-1
15627,-1
15628,-1
15629,-1
15630,0
15631,-1
15632,1
15633,0
15634,-1
15635,1
15636,-1
15637,-1
15638,-1
15639,0
15640,0
15641,-1
15642,-1
15643,0
15644,0
15645,-1
15646,0
15647,-1
15648,0
15649,-1
15650,-1
15651,1
15652,-1
15653,-1
15654,-1
15655,-1
15656,-1
15657,1
15658,0
15659,-1
15660,-1
15661,0
15662,-1
15663,-1
15664,-1
15665,-1
15666,-1
15667,-1
15668,-1
15669,0
15670,-1
15671,-1
15672,-1
15673,-1
15674,0
15675,-1
15676,-1
15677,1
15678,-1
15679,0
15680,-1
15681,-1
15682,1
15683,-1
15684,0
15685,-1
15686,-1
15687,-1
15688,-1
15689,-1
15690,-1
15691,-1
15692,-1
15693,-1
15694,-1
15695,1
15696,-1
15697,1
15698,-1
15699,-1
15700,1
15701,0
15702,-1
15703,1
15704,-1
15705,-1
15706,1
15707,-1
15708,-1
15709,1
15710,-1
15711,-1
15712,0
15713,-1
15714,-1
15715,1
15716,1
15717,1
15718,-1
15719,1
15720,-1
15721,1
15722,-1
15723,-1
15724,-1
15725,0
15726,-1
15727,-1
15728,-1
15729,-1
15730,1
15731,-1
15732,-1
15733,0
15734,1
15735,-1
15736,-1
15737,-1
15738,0
15739,1
15740,-1
15741,0
15742,-1
15743,-1
15744,-1
15745,-1
15746,-1
15747,1
15748,0
15749,1
15750,-1
15751,1
15752,-1
15753,1
15754,-1
15755,-1
15756,-1
15757,-1
15758,-1
15759,1
15760,0
15761,-1
15762,1
15763,0
15764,-1
15765,-1
15766,0
15767,-1
15768,-1
15769,0
15770,-1
15771,1
15772,0
15773,-1
15774,-1
15775,-1
15776,0
15777,-1
15778,-1
15779,-1
15780,-1
15781,-1
15782,0
15783,-1
15784,-1
15785,0
15786,1
15787,-1
15788,1
15789,-1
15790,-1
15791,1
15792,-1
15793,1
15794,-1
15795,-1
15796,-1
15797,1
15798,0
15799,-1
15800,-1
